date,fear_greed_value
2009-09-19,151.945142401
2009-09-20,156.31902685
2009-09-21,138.823489054
2009-09-22,137.47882023
2009-09-23,143.902133107
2009-09-24,136.010973303
2009-09-25,126.828365873
2009-09-26,129.581934238
2009-09-27,132.335502603
2009-09-28,121.321229143
2009-09-29,128.900815137
2009-09-30,135.13922135349998
2009-10-01,141.37762757
2009-10-02,116.424002704
2009-10-03,118.955870394
2009-10-04,121.48773808400001
2009-10-05,124.01960577400001
2009-10-06,108.828399634
2009-10-07,102.551364872
2009-10-08,104.055129386
2009-10-09,113.834414836
2009-10-10,117.62110394633333
2009-10-11,121.40779305666666
2009-10-12,125.194482167
2009-10-13,125.194482167
2009-10-14,153.311549652
2009-10-15,181.131774509
2009-10-16,191.721552162
2009-10-17,194.372567764
2009-10-18,197.023583366
2009-10-19,197.023583366
2009-10-20,191.950235244
2009-10-21,187.947988623
2009-10-22,180.924180449
2009-10-23,180.620552363
2009-10-24,183.30239156049998
2009-10-25,185.984230758
2009-10-26,175.256873968
2009-10-27,162.057511093
2009-10-28,143.412075419
2009-10-29,134.390845856
2009-10-30,121.620694431
2009-10-31,127.2212452315
2009-11-01,132.821796032
2009-11-02,110.41959283
2009-11-03,102.922716653
2009-11-04,110.067012228
2009-11-05,110.067012228
2009-11-06,123.070701272
2009-11-07,130.861345893
2009-11-08,138.651990514
2009-11-09,138.651990514
2009-11-10,155.482409026
2009-11-11,155.482409026
2009-11-12,171.446913738
2009-11-13,171.446913738
2009-11-14,179.6291474285
2009-11-15,187.811381119
2009-11-16,187.811381119
2009-11-17,192.157976229
2009-11-18,198.914584767
2009-11-19,193.845700469
2009-11-20,180.898511283
2009-11-21,184.00285971800002
2009-11-22,187.10720815300002
2009-11-23,174.689814413
2009-11-24,169.38546894
2009-11-25,158.218096396
2009-11-26,174.084880868
2009-11-27,142.351311924
2009-11-28,145.2372819663333
2009-11-29,148.12325200866664
2009-11-30,151.00922205099997
2009-12-01,133.693401797
2009-12-02,126.509717232
2009-12-03,126.674857376
2009-12-04,126.91777065025
2009-12-05,127.1606839245
2009-12-06,127.40359719875
2009-12-07,127.646510473
2009-12-08,127.646510473
2009-12-09,152.889947001
2009-12-10,152.889947001
2009-12-11,156.475526385
2009-12-12,156.87918436804347
2009-12-13,157.28284235108694
2009-12-14,157.68650033413044
2009-12-15,158.09015831717392
2009-12-16,158.4938163002174
2009-12-17,158.89747428326086
2009-12-18,159.30113226630434
2009-12-19,159.7047902493478
2009-12-20,160.1084482323913
2009-12-21,160.51210621543478
2009-12-22,160.91576419847826
2009-12-23,161.31942218152173
2009-12-24,161.7230801645652
2009-12-25,162.12673814760868
2009-12-26,162.53039613065218
2009-12-27,162.93405411369565
2009-12-28,163.33771209673912
2009-12-29,163.7413700797826
2009-12-30,164.14502806282607
2009-12-31,164.54868604586954
2010-01-01,164.95234402891305
2010-01-02,165.35600201195652
2010-01-03,165.759659995
2010-01-04,165.759659995
2010-01-05,170.999561812
2010-01-06,170.999561812
2010-01-07,168.558721177
2010-01-08,172.39976546966668
2010-01-09,176.24080976233333
2010-01-10,180.081854055
2010-01-11,180.081854055
2010-01-12,187.950227447
2010-01-13,187.950227447
2010-01-14,193.322021651
2010-01-15,192.617422139
2010-01-16,193.43189593366668
2010-01-17,194.24636972833332
2010-01-18,195.060843523
2010-01-19,195.060843523
2010-01-20,187.528315156
2010-01-21,177.761667692
2010-01-22,166.426687375
2010-01-23,172.413048396
2010-01-24,178.399409417
2010-01-25,154.453965333
2010-01-26,141.082212214
2010-01-27,127.728790152
2010-01-28,116.120677333
2010-01-29,102.165153139
2010-01-30,102.39656749266666
2010-01-31,102.62798184633334
2010-02-01,102.8593962
2010-02-02,102.8593962
2010-02-03,115.864397838
2010-02-04,118.8484860595
2010-02-05,121.832574281
2010-02-06,124.81666250250001
2010-02-07,127.80075072400001
2010-02-08,103.928044952
2010-02-09,87.823444911
2010-02-10,92.94679163519999
2010-02-11,82.7000981868
2010-02-12,83.64118596035001
2010-02-13,84.58227373390001
2010-02-14,85.52336150745
2010-02-15,86.46444928100001
2010-02-16,78.9357470926
2010-02-17,77.4218360997
2010-02-18,79.860044342
2010-02-19,78.16756584
2010-02-20,78.56333399184999
2010-02-21,78.9591021437
2010-02-22,78.9591021437
2010-02-23,71.3926621082
2010-02-24,61.7802619809
2010-02-25,59.920249493
2010-02-26,54.4822564027
2010-02-27,55.393242299
2010-02-28,56.3042281953
2010-03-01,57.2152140916
2010-03-02,57.2152140916
2010-03-03,63.9244910057
2010-03-04,81.4154367613
2010-03-05,81.4154367613
2010-03-06,92.11071625215
2010-03-07,102.805995743
2010-03-08,102.805995743
2010-03-09,118.904303891
2010-03-10,131.986427846
2010-03-11,131.986427846
2010-03-12,138.434880977
2010-03-13,144.88333410799999
2010-03-14,151.331787239
2010-03-15,151.331787239
2010-03-16,162.722480826
2010-03-17,176.359803458
2010-03-18,180.481721402
2010-03-19,190.155257705
2010-03-20,192.99146033099998
2010-03-21,195.827662957
2010-03-22,195.827662957
2010-03-23,209.25953041
2010-03-24,217.584090161
2010-03-25,227.38598787
2010-03-26,221.699420424
2010-03-27,222.061750658
2010-03-28,222.424080892
2010-03-29,220.974759956
2010-03-30,217.891332566
2010-03-31,224.08166399499999
2010-04-01,211.701001137
2010-04-02,214.17776795266664
2010-04-03,216.65453476833332
2010-04-04,219.13130158399997
2010-04-05,204.27070069
2010-04-06,196.362949088
2010-04-07,201.356161296
2010-04-08,201.356161296
2010-04-09,202.37917010075
2010-04-10,203.40217890550002
2010-04-11,204.42518771025001
2010-04-12,205.448196515
2010-04-13,205.448196515
2010-04-14,219.511010733
2010-04-15,228.620253513
2010-04-16,223.634702463
2010-04-17,231.234245129
2010-04-18,238.833787795
2010-04-19,208.435617131
2010-04-20,200.510499119
2010-04-21,195.83347964
2010-04-22,192.895559783
2010-04-23,198.600225248
2010-04-24,202.7245961205
2010-04-25,206.848966993
2010-04-26,206.848966993
2010-04-27,191.514031454
2010-04-28,175.938512156
2010-04-29,170.609651721
2010-04-30,170.731628084
2010-05-01,170.853604447
2010-05-02,170.97558081
2010-05-03,170.97558081
2010-05-04,166.131316238
2010-05-05,141.065095884
2010-05-06,145.8616520615
2010-05-07,150.65820823899998
2010-05-08,155.45476441649998
2010-05-09,160.251320594
2010-05-10,121.878871174
2010-05-11,113.766218062
2010-05-12,127.88627357369998
2010-05-13,99.6461625503
2010-05-14,75.4571959554
2010-05-15,89.0804350042
2010-05-16,102.70367405299999
2010-05-17,48.2107178578
2010-05-18,23.2074436157
2010-05-19,3.87496078719
2010-05-20,-24.7385552459
2010-05-21,-51.0358211747
2010-05-22,-42.952731729449994
2010-05-23,-34.8696422842
2010-05-24,-67.2020000652
2010-05-25,-85.7540687297
2010-05-26,-102.349269947
2010-05-27,-105.91082948
2010-05-28,-102.327046777
2010-05-29,-98.32557032563334
2010-05-30,-94.32409387426667
2010-05-31,-90.3226174229
2010-06-01,-90.3226174229
2010-06-02,-86.87985087945
2010-06-03,-83.437084336
2010-06-04,-83.437084336
2010-06-05,-74.3356255545
2010-06-06,-65.234166773
2010-06-07,-101.640001899
2010-06-08,-108.385083596
2010-06-09,-99.6474898416
2010-06-10,-99.6474898416
2010-06-11,-97.20345748653334
2010-06-12,-94.75942513146667
2010-06-13,-92.3153927764
2010-06-14,-92.3153927764
2010-06-15,-87.2377247364
2010-06-16,-72.7938878069
2010-06-17,-60.0288905315
2010-06-18,-35.4524180221
2010-06-19,-23.907783239649998
2010-06-20,-12.363148457199998
2010-06-21,-12.3631484572
2010-06-22,-16.9010153105
2010-06-23,-25.4257843861
2010-06-24,-37.5744982973
2010-06-25,-46.576852477
2010-06-26,-46.04771235210001
2010-06-27,-45.5185722272
2010-06-28,-45.5185722272
2010-06-29,-55.5684387277
2010-06-30,-46.9697756836
2010-07-01,-46.9697756836
2010-07-02,-46.230322674
2010-07-03,-45.490869664399995
2010-07-04,-44.751416654799996
2010-07-05,-44.0119636452
2010-07-06,-44.0119636452
2010-07-07,-30.7698230277
2010-07-08,-6.005638083840001
2010-07-09,-6.00563808384
2010-07-10,-1.5705327940533333
2010-07-11,2.8645724957333334
2010-07-12,7.299677785520001
2010-07-13,7.29967778552
2010-07-14,22.8679151619
2010-07-15,24.762243563
2010-07-16,17.2518735065
2010-07-17,21.47956381725
2010-07-18,25.707254128
2010-07-19,25.707254128
2010-07-20,39.4691945608
2010-07-21,44.7186455199
2010-07-22,54.8351911891
2010-07-23,56.8742419771
2010-07-24,60.84431066805
2010-07-25,64.814379359
2010-07-26,64.814379359
2010-07-27,75.6222461806
2010-07-28,72.1751944967
2010-07-29,70.2781242356
2010-07-30,65.1609511522
2010-07-31,65.20501152515
2010-08-01,65.2490718981
2010-08-02,65.0728304063
2010-08-03,80.7774670581
2010-08-04,92.506320309
2010-08-05,94.0017492411
2010-08-06,94.0017492411
2010-08-07,99.66128051505001
2010-08-08,105.320811789
2010-08-09,105.320811789
2010-08-10,119.767489777
2010-08-11,134.55762659
2010-08-12,139.402185425
2010-08-13,139.402185425
2010-08-14,141.2142191015
2010-08-15,143.02625277799999
2010-08-16,135.778118072
2010-08-17,138.431355684
2010-08-18,130.950543665
2010-08-19,112.291852639
2010-08-20,89.0495312427
2010-08-21,96.95094821735
2010-08-22,104.852365192
2010-08-23,73.2466972934
2010-08-24,43.0854474458
2010-08-25,20.5148050553
2010-08-26,7.94826983455
2010-08-27,11.6125232775
2010-08-28,12.673820235369998
2010-08-29,13.735117193239999
2010-08-30,9.48992936176
2010-08-31,11.09739532943
2010-09-01,12.7048612971
2010-09-02,12.7048612971
2010-09-03,28.8154084029
2010-09-04,30.150350346833335
2010-09-05,31.48529229076667
2010-09-06,32.8202342347
2010-09-07,24.8105825711
2010-09-08,25.5346310883
2010-09-09,33.6660913487
2010-09-10,38.10608214966667
2010-09-11,42.54607295063333
2010-09-12,46.9860637516
2010-09-13,46.9860637516
2010-09-14,46.4997162186
2010-09-15,50.6932107892
2010-09-16,54.4385957094
2010-09-17,58.2658089086
2010-09-18,62.74525351450001
2010-09-19,67.2246981204
2010-09-20,67.2246981204
2010-09-21,69.5361418268
2010-09-22,67.2041578735
2010-09-23,71.9185074088
2010-09-24,84.1634062059
2010-09-25,89.92237709395
2010-09-26,95.681347982
2010-09-27,95.681347982
2010-09-28,106.666378694
2010-09-29,114.392834267
2010-09-30,117.3777039944
2010-10-01,120.36257372179999
2010-10-02,123.3474434492
2010-10-03,126.3323131766
2010-10-04,129.317182904
2010-10-05,129.317182904
2010-10-06,148.080079934
2010-10-07,172.146301637
2010-10-08,172.146301637
2010-10-09,175.856721562
2010-10-10,179.567141487
2010-10-11,179.567141487
2010-10-12,210.07330589
2010-10-13,210.07330589
2010-10-14,220.448949476
2010-10-15,225.944957753
2010-10-16,228.641771634
2010-10-17,231.33858551500003
2010-10-18,220.551329991
2010-10-19,220.100937731
2010-10-20,217.045030312
2010-10-21,216.203462435
2010-10-22,207.279903641
2010-10-23,208.75139160600003
2010-10-24,210.22287957100002
2010-10-25,204.336927711
2010-10-26,203.658705661
2010-10-27,198.718695383
2010-10-28,193.4168632
2010-10-29,188.90915476
2010-10-30,193.411317755
2010-10-31,197.91348075
2010-11-01,197.91348075
2010-11-02,190.535789748
2010-11-03,202.197269083
2010-11-04,205.441404311
2010-11-05,205.441404311
2010-11-06,209.0611859415
2010-11-07,212.680967572
2010-11-08,212.680967572
2010-11-09,227.968580121
2010-11-10,227.968580121
2010-11-11,236.59436218
2010-11-12,238.4262914203333
2010-11-13,240.25822066066667
2010-11-14,242.090149901
2010-11-15,242.090149901
2010-11-16,230.14004098
2010-11-17,225.223831215
2010-11-18,222.804620159
2010-11-19,218.843296192
2010-11-20,220.44117997299998
2010-11-21,222.03906375399998
2010-11-22,215.64752863
2010-11-23,205.836964277
2010-11-24,202.271775502
2010-11-25,210.933638874
2010-11-26,193.60991213
2010-11-27,200.2559070285
2010-11-28,206.90190192699998
2010-11-29,180.317922333
2010-11-30,184.769423798
2010-12-01,184.769423798
2010-12-02,185.994757765
2010-12-03,196.507125554
2010-12-04,197.17406058133332
2010-12-05,197.84099560866667
2010-12-06,198.507930636
2010-12-07,198.507930636
2010-12-08,198.387344779
2010-12-09,203.892224124
2010-12-10,203.892224124
2010-12-11,204.0338578067826
2010-12-12,204.17549148956522
2010-12-13,204.31712517234783
2010-12-14,204.45875885513044
2010-12-15,204.60039253791305
2010-12-16,204.74202622069564
2010-12-17,204.88365990347825
2010-12-18,205.02529358626086
2010-12-19,205.16692726904347
2010-12-20,205.30856095182608
2010-12-21,205.4501946346087
2010-12-22,205.5918283173913
2010-12-23,205.73346200017392
2010-12-24,205.87509568295653
2010-12-25,206.01672936573914
2010-12-26,206.15836304852175
2010-12-27,206.29999673130436
2010-12-28,206.44163041408694
2010-12-29,206.58326409686956
2010-12-30,206.72489777965217
2010-12-31,206.86653146243478
2011-01-01,207.0081651452174
2011-01-02,207.149798828
2011-01-03,200.63464942
2011-01-04,207.805457584
2011-01-05,213.662564814
2011-01-06,213.662564814
2011-01-07,211.897063275
2011-01-08,212.09784341266666
2011-01-09,212.29862355033333
2011-01-10,212.499403688
2011-01-11,211.294722862
2011-01-12,212.94123918699998
2011-01-13,209.648206537
2011-01-14,204.15419194
2011-01-15,204.43719628833333
2011-01-16,204.72020063666668
2011-01-17,205.003204985
2011-01-18,205.003204985
2011-01-19,205.339200177
2011-01-20,197.355667921
2011-01-21,187.537271448
2011-01-22,190.80423983350002
2011-01-23,194.07120821900003
2011-01-24,181.003334677
2011-01-25,171.327775594
2011-01-26,172.414402025
2011-01-27,169.823873965
2011-01-28,160.517015337
2011-01-29,162.460716348
2011-01-30,164.404417359
2011-01-31,166.34811837
2011-02-01,168.291819381
2011-02-02,168.291819381
2011-02-03,169.154187036
2011-02-04,169.31331623075
2011-02-05,169.47244542549998
2011-02-06,169.63157462025
2011-02-07,169.790703815
2011-02-08,168.517670257
2011-02-09,165.259280143
2011-02-10,166.776347607
2011-02-11,166.776347607
2011-02-12,174.8305701475
2011-02-13,182.884792688
2011-02-14,182.884792688
2011-02-15,186.038825656
2011-02-16,193.220991784
2011-02-17,194.435501781
2011-02-18,198.06744975
2011-02-19,200.43309950733334
2011-02-20,202.7987492646667
2011-02-21,205.16439902200003
2011-02-22,190.970500478
2011-02-23,181.492488089
2011-02-24,169.185212144
2011-02-25,155.411510705
2011-02-26,155.89940564933335
2011-02-27,156.38730059366668
2011-02-28,156.875195538
2011-03-01,153.947825872
2011-03-02,146.348004529
2011-03-03,149.712145
2011-03-04,153.63419503149998
2011-03-05,157.556245063
2011-03-06,161.4782950945
2011-03-07,165.400345126
2011-03-08,134.023944874
2011-03-09,172.85994948349997
2011-03-10,95.1879402645
2011-03-11,90.7711650746
2011-03-12,92.349054722
2011-03-13,93.9269443694
2011-03-14,93.9269443694
2011-03-15,85.6163084238
2011-03-16,68.7631787062
2011-03-17,56.5728698566
2011-03-18,44.0972126571
2011-03-19,47.70005356715001
2011-03-20,51.302894477200006
2011-03-21,36.891530837
2011-03-22,32.2160092599
2011-03-23,23.6533827903
2011-03-24,23.1220206794
2011-03-25,24.1449840085
2011-03-26,24.7525630745
2011-03-27,25.3601421405
2011-03-28,25.3601421405
2011-03-29,26.7426734811
2011-03-30,33.8832339029
2011-03-31,36.2267570233
2011-04-01,36.2267570233
2011-04-02,38.037357646100006
2011-04-03,39.8479582689
2011-04-04,39.8479582689
2011-04-05,46.431841062
2011-04-06,47.2274788038
2011-04-07,48.02311654559999
2011-04-08,44.8405655784
2011-04-09,49.8320711844
2011-04-10,54.8235767904
2011-04-11,54.8235767904
2011-04-12,56.421960935
2011-04-13,56.421960935
2011-04-14,51.6055453103
2011-04-15,49.4451965328
2011-04-16,51.2891881605
2011-04-17,53.133179788199996
2011-04-18,45.7572132774
2011-04-19,37.6892813284
2011-04-20,41.8731665334
2011-04-21,57.2581421966
2011-04-22,60.363045729499994
2011-04-23,63.4679492624
2011-04-24,66.5728527953
2011-04-25,66.5728527953
2011-04-26,76.6140813554
2011-04-27,94.437283594
2011-04-28,117.793832384
2011-04-29,131.745374484
2011-04-30,132.61212333075
2011-05-01,133.4788721775
2011-05-02,134.34562102425
2011-05-03,135.212369871
2011-05-04,135.212369871
2011-05-05,125.463325893
2011-05-06,128.51628368175
2011-05-07,131.5692414705
2011-05-08,134.62219925925
2011-05-09,137.67515704800002
2011-05-10,113.251494738
2011-05-11,116.98185437500001
2011-05-12,120.712214012
2011-05-13,105.790775464
2011-05-14,112.44153505935
2011-05-15,119.09229465470001
2011-05-16,92.4892562733
2011-05-17,77.6692461395
2011-05-18,69.4158832953
2011-05-19,62.4352316072
2011-05-20,54.7932728955
2011-05-21,60.75005048060001
2011-05-22,66.70682806570001
2011-05-23,42.8797177253
2011-05-24,32.4306465281
2011-05-25,27.9960758874
2011-05-26,25.0556539422
2011-05-27,25.1561092047
2011-05-28,27.018258640550002
2011-05-29,28.880408076400002
2011-05-30,30.742557512250002
2011-05-31,32.6047069481
2011-06-01,32.6047069481
2011-06-02,34.586313139925004
2011-06-03,36.567919331750005
2011-06-04,38.54952552357501
2011-06-05,40.53113171540001
2011-06-06,24.6782821808
2011-06-07,21.3110789379
2011-06-08,39.11083567497
2011-06-09,3.51132220083
2011-06-10,-4.7857570929
2011-06-11,-0.3112105896499999
2011-06-12,4.1633359136
2011-06-13,-13.7348500994
2011-06-14,-15.3540085105
2011-06-15,-18.7365135028
2011-06-16,-22.1123586041
2011-06-17,-18.9644197095
2011-06-18,-18.948928443249997
2011-06-19,-18.933437177
2011-06-20,-18.995402242
2011-06-21,-14.9558881176
2011-06-22,-13.3668167349
2011-06-23,-13.6160669574
2011-06-24,-15.6084989221
2011-06-25,-13.50247960295
2011-06-26,-11.3964602838
2011-06-27,-11.3964602838
2011-06-28,-0.123623156714
2011-06-29,15.4540180332
2011-06-30,29.9070575321
2011-07-01,29.9070575321
2011-07-02,33.145797303
2011-07-03,36.3845370739
2011-07-04,39.6232768448
2011-07-05,42.8620166157
2011-07-06,42.8620166157
2011-07-07,65.6746985339
2011-07-08,66.36765524903333
2011-07-09,67.06061196416667
2011-07-10,67.7535686793
2011-07-11,67.7535686793
2011-07-12,73.8154487889
2011-07-13,61.6916885697
2011-07-14,68.1296533614
2011-07-15,67.302583761
2011-07-16,69.532918007
2011-07-17,71.763252253
2011-07-18,71.763252253
2011-07-19,73.3057176247
2011-07-20,81.7301105691
2011-07-21,96.0249456082
2011-07-22,103.149733785
2011-07-23,109.273300534
2011-07-24,115.396867283
2011-07-25,115.396867283
2011-07-26,120.010525885
2011-07-27,111.619292391
2011-07-28,110.310230467
2011-07-29,101.561241101
2011-07-30,104.73381331649999
2011-07-31,107.90638553199999
2011-08-01,111.07895774749998
2011-08-02,92.0435244545
2011-08-03,73.5622296372
2011-08-04,46.4988767646
2011-08-05,71.55308349196666
2011-08-06,96.60729021933332
2011-08-07,121.6614969467
2011-08-08,-28.6637434175
2011-08-09,-51.4309232173
2011-08-10,-32.42397552439999
2011-08-11,-70.4378709102
2011-08-12,-63.12994942073334
2011-08-13,-55.822027931266675
2011-08-14,-48.51410644180001
2011-08-15,-92.3616353786
2011-08-16,-110.934073658
2011-08-17,-131.107202277
2011-08-18,-166.666781488
2011-08-19,-197.875203732
2011-08-20,-189.10424809849997
2011-08-21,-180.33329246499997
2011-08-22,-215.417114999
2011-08-23,-218.435029943
2011-08-24,-205.171226367
2011-08-25,-198.401152829
2011-08-26,-200.744704246
2011-08-27,-195.955623091
2011-08-28,-191.166541936
2011-08-29,-191.166541936
2011-08-30,-182.371399362
2011-08-31,-178.753929472
2011-09-01,-175.13645958200001
2011-09-02,-189.606339142
2011-09-03,-182.97935379866666
2011-09-04,-176.35236845533333
2011-09-05,-169.725383112
2011-09-06,-209.487295172
2011-09-07,-185.67811516899997
2011-09-08,-233.296475175
2011-09-09,-239.690614452
2011-09-10,-236.21982737533332
2011-09-11,-232.74904029866667
2011-09-12,-229.278253222
2011-09-13,-229.278253222
2011-09-14,-206.960395888
2011-09-15,-181.300811055
2011-09-16,-140.366891975
2011-09-17,-131.132371931
2011-09-18,-121.897851887
2011-09-19,-121.897851887
2011-09-20,-83.6426399594
2011-09-21,-84.6712690194
2011-09-22,-99.9077735041
2011-09-23,-117.480053198
2011-09-24,-117.38040418649999
2011-09-25,-117.28075517499998
2011-09-26,-117.679351221
2011-09-27,-111.781975923
2011-09-28,-102.863718586
2011-09-29,-97.0551116028
2011-09-30,-93.42994420026666
2011-10-01,-89.80477679773334
2011-10-02,-86.1796093952
2011-10-03,-86.1796093952
2011-10-04,-73.5615613189
2011-10-05,-73.5615613189
2011-10-06,-75.9791295743
2011-10-07,-70.20356440093333
2011-10-08,-64.42799922756667
2011-10-09,-58.6524340542
2011-10-10,-58.6524340542
2011-10-11,-51.9997664061
2011-10-12,-45.3774373544
2011-10-13,-45.3774373544
2011-10-14,-28.3427268142
2011-10-15,-16.163610459944998
2011-10-16,-3.9844941056900005
2011-10-17,-3.98449410569
2011-10-18,20.9390666225
2011-10-19,32.1064830333
2011-10-20,44.0223193177
2011-10-21,69.8174105701
2011-10-22,81.05380419855
2011-10-23,92.290197827
2011-10-24,92.290197827
2011-10-25,97.3626627974
2011-10-26,102.24906201
2011-10-27,117.115804576
2011-10-28,127.223292195
2011-10-29,128.18106724366666
2011-10-30,129.13884229233332
2011-10-31,130.096617341
2011-11-01,124.349967049
2011-11-02,141.656031545
2011-11-03,170.520549762
2011-11-04,191.748575365
2011-11-05,193.1013570145
2011-11-06,194.454138664
2011-11-07,194.454138664
2011-11-08,190.365511683
2011-11-09,191.37596304099998
2011-11-10,189.355060325
2011-11-11,206.417448952
2011-11-12,219.149412426
2011-11-13,231.8813759
2011-11-14,231.8813759
2011-11-15,241.526284228
2011-11-16,240.155380123
2011-11-17,222.909160985
2011-11-18,206.422273429
2011-11-19,221.344110839
2011-11-20,236.265948249
2011-11-21,176.578598609
2011-11-22,147.426358872
2011-11-23,109.821339975
2011-11-24,134.0562574548
2011-11-25,85.5864224952
2011-11-26,95.85352190469999
2011-11-27,106.1206213142
2011-11-28,65.0522236762
2011-11-29,61.0059430857
2011-11-30,79.1241034342
2011-12-01,79.1241034342
2011-12-02,80.21401544126665
2011-12-03,81.30392744833333
2011-12-04,82.39383945539998
2011-12-05,75.854367413
2011-12-06,82.3401985181
2011-12-07,82.3401985181
2011-12-08,74.5829816615
2011-12-09,46.7676882554
2011-12-10,47.607915389825
2011-12-11,48.44814252425
2011-12-12,49.288369658675
2011-12-13,50.1285967931
2011-12-14,50.968823927525
2011-12-15,51.80905106195
2011-12-16,52.649278196375
2011-12-17,53.4895053308
2011-12-18,54.329732465225
2011-12-19,55.16995959965
2011-12-20,56.010186734075
2011-12-21,56.8504138685
2011-12-22,57.690641002925
2011-12-23,58.53086813735
2011-12-24,59.371095271775
2011-12-25,60.2113224062
2011-12-26,61.051549540625
2011-12-27,61.89177667505
2011-12-28,62.732003809474996
2011-12-29,63.572230943899996
2011-12-30,64.41245807832499
2011-12-31,65.25268521275
2012-01-01,66.092912347175
2012-01-02,66.9331394816
2012-01-03,66.9331394816
2012-01-04,95.7477288327
2012-01-05,95.7477288327
2012-01-06,110.024698516
2012-01-07,119.88500712366667
2012-01-08,129.74531573133333
2012-01-09,139.605624339
2012-01-10,139.605624339
2012-01-11,152.438955131
2012-01-12,162.774742102
2012-01-13,142.10316816
2012-01-14,145.71892500066667
2012-01-15,149.33468184133332
2012-01-16,152.950438682
2012-01-17,131.255897638
2012-01-18,130.294550663
2012-01-19,133.025731772
2012-01-20,135.661520659
2012-01-21,137.6806143915
2012-01-22,139.699708124
2012-01-23,139.699708124
2012-01-24,148.138118444
2012-01-25,148.933808917
2012-01-26,156.808306033
2012-01-27,163.69623836
2012-01-28,168.995358506
2012-01-29,174.294478652
2012-01-30,174.294478652
2012-01-31,184.069936515
2012-02-01,193.845394378
2012-02-02,193.845394378
2012-02-03,198.604327715
2012-02-04,201.048376666
2012-02-05,203.492425617
2012-02-06,205.936474568
2012-02-07,205.936474568
2012-02-08,200.264379861
2012-02-09,206.511676016
2012-02-10,206.511676016
2012-02-11,207.193740042
2012-02-12,207.875804068
2012-02-13,207.875804068
2012-02-14,209.522554665
2012-02-15,205.175705518
2012-02-16,198.671926307
2012-02-17,196.57227933
2012-02-18,197.7861075223333
2012-02-19,198.99993571466666
2012-02-20,200.213763907
2012-02-21,200.213763907
2012-02-22,196.877408163
2012-02-23,191.383439662
2012-02-24,191.528723843
2012-02-25,193.38900999049997
2012-02-26,195.24929613799998
2012-02-27,187.808151548
2012-02-28,188.716049076
2012-02-29,189.623946604
2012-03-01,189.623946604
2012-03-02,189.367724228
2012-03-03,194.51667915599998
2012-03-04,199.66563408399998
2012-03-05,179.069814372
2012-03-06,186.298957248
2012-03-07,171.840671496
2012-03-08,164.827036135
2012-03-09,167.57950955425
2012-03-10,170.33198297349998
2012-03-11,173.08445639274998
2012-03-12,175.836929812
2012-03-13,175.836929812
2012-03-14,195.072523191
2012-03-15,201.956274836
2012-03-16,207.476935091
2012-03-17,207.70200102500002
2012-03-18,207.927066959
2012-03-19,207.026803223
2012-03-20,206.280092078
2012-03-21,199.153950783
2012-03-22,190.596008905
2012-03-23,178.464276339
2012-03-24,179.56461686
2012-03-25,180.664957381
2012-03-26,180.664957381
2012-03-27,181.861657385
2012-03-28,179.85828018
2012-03-29,175.353398082
2012-03-30,173.838331646
2012-03-31,174.6518613435
2012-04-01,175.465391041
2012-04-02,176.2789207385
2012-04-03,177.092450436
2012-04-04,170.584212856
2012-04-05,164.21898369
2012-04-06,165.73888391566666
2012-04-07,167.2587841413333
2012-04-08,168.77868436699998
2012-04-09,159.659283013
2012-04-10,152.820704925
2012-04-11,161.036656885
2012-04-12,169.252608845
2012-04-13,136.388801005
2012-04-14,142.7169862495
2012-04-15,149.04517149400002
2012-04-16,123.732430516
2012-04-17,115.894427725
2012-04-18,116.679906456
2012-04-19,112.700189074
2012-04-20,104.712575607
2012-04-21,110.46873015405001
2012-04-22,116.22488470110001
2012-04-23,93.2002665129
2012-04-24,85.9690935305
2012-04-25,76.9383072529
2012-04-26,65.4736115923
2012-04-27,56.9494977121
2012-04-28,60.38280437493333
2012-04-29,63.81611103776667
2012-04-30,67.24941770059999
2012-05-01,46.6495777236
2012-05-02,51.65821933589999
2012-05-03,41.6409361113
2012-05-04,33.9003319099
2012-05-05,34.0845256235
2012-05-06,34.2687193371
2012-05-07,34.2687193371
2012-05-08,41.207085441800004
2012-05-09,27.3303532324
2012-05-10,26.5444394855
2012-05-11,17.9819955647
2012-05-12,27.410636989431502
2012-05-13,36.839278414163005
2012-05-14,-0.875287284763
2012-05-15,-21.0710452395
2012-05-16,-42.2325957608
2012-05-17,-60.8802447469
2012-05-18,-76.1156063236
2012-05-19,-75.47972302900001
2012-05-20,-74.8438397344
2012-05-21,-77.3873729128
2012-05-22,-65.7402120803
2012-05-23,-65.7596845325
2012-05-24,-65.479915317
2012-05-25,-58.855490966
2012-05-26,-56.568600638966664
2012-05-27,-54.28171031193333
2012-05-28,-51.9948199849
2012-05-29,-51.9948199849
2012-05-30,-56.5794290669
2012-05-31,-46.3617861341
2012-06-01,-66.7970719997
2012-06-02,-66.2331730905
2012-06-03,-65.6692741813
2012-06-04,-65.10537527209999
2012-06-05,-64.5414763629
2012-06-06,-64.5414763629
2012-06-07,-60.4549321337
2012-06-08,-56.6482422802
2012-06-09,-55.88102610985
2012-06-10,-55.1138099395
2012-06-11,-55.1138099395
2012-06-12,-49.9814286044
2012-06-13,-60.2461912746
2012-06-14,-62.7600347788
2012-06-15,-62.6644408469
2012-06-16,-59.9094365222
2012-06-17,-57.1544321975
2012-06-18,-57.1544321975
